code_dep_com;COM;Code postal;PTOT;CODDEP
02377;Haution;00000;143;02
02378;La Hérie;00000;134;02
02379;Le Hérie-la-Viéville;00000;332;02
02380;Hinacourt;00000;25;02
02381;Hirson;00000;8897;02
02382;Holnon;00000;1406;02
02383;Homblières;00000;1498;02
02384;Houry;00000;58;02
02385;Housset;00000;163;02
02386;Iron;00000;227;02
02387;Itancourt;00000;1050;02
02388;Iviers;00000;231;02
02389;Jaulgonne;00000;675;02
02390;Jeancourt;00000;266;02
02391;Jeantes;00000;206;02
02392;Joncourt;00000;317;02
02393;Jouaignes;00000;146;02
02395;Jumencourt;00000;147;02
02396;Jumigny;00000;65;02
02397;Jussy;00000;1272;02
02398;Juvigny;00000;288;02
02399;Juvincourt-et-Damary;00000;612;02
02400;Laffaux;00000;152;02
02401;Laigny;00000;196;02
02402;Lanchy;00000;39;02
02403;Landifay-et-Bertaignemont;00000;267;02
02404;Landouzy-la-Cour;00000;190;02
02405;Landouzy-la-Ville;00000;540;02
02406;Landricourt;00000;137;02
02407;Laniscourt;00000;208;02
02408;Laon;02000;24970;02
02409;Lappion;00000;272;02
02410;Largny-sur-Automne;02600;254;02
02411;Latilly;00000;207;02
02412;Launoy;00000;101;02
02413;Laval-en-Laonnois;00000;248;02
02414;Lavaqueresse;00000;206;02
02415;Laversine;00000;164;02
02416;Lemé;00000;430;02
02417;Lempire;00000;116;02
02418;Lerzy;00000;227;02
02419;Leschelle;00000;278;02
02420;Lesdins;00000;840;02
02421;Lesges;00000;107;02
02422;Lesquielles-Saint-Germain;00000;815;02
02423;Leuilly-sous-Coucy;00000;430;02
02424;Leury;00000;104;02
02425;Leuze;00000;175;02
02426;Levergies;00000;550;02
02427;Lhuys;00000;139;02
02428;Licy-Clignon;00000;76;02
02429;Lierval;00000;123;02
02430;Liesse-Notre-Dame;00000;1400;02
02431;Liez;00000;392;02
02432;Limé;00000;194;02
02433;Lislet;00000;229;02
02435;Logny-lès-Aubenton;00000;79;02
02438;Longpont;00000;258;02
02439;Les Septvallons;00000;1197;02
02440;Lor;00000;138;02
02441;Louâtre;00000;191;02
02442;Loupeigne;00000;91;02
02443;Lucy-le-Bocage;00000;209;02
02444;Lugny;00000;121;02
02445;Luzoir;00000;288;02
02446;Ly-Fontaine;00000;119;02
02447;Maast-et-Violaine;00000;152;02
02448;Mâchecourt;00000;125;02
02449;Macogny;00000;69;02
02450;Macquigny;00000;370;02
02451;Magny-la-Fosse;00000;125;02
02452;Maissemy;00000;246;02
02453;Maizy;00000;412;02
02454;La Malmaison;00000;407;02
02455;Malzy;00000;205;02
02456;Manicamp;00000;303;02
02457;Marchais;00000;414;02
02458;Dhuys et Morin-en-Brie;00000;837;02
02459;Marcy;00000;169;02
02460;Marcy-sous-Marle;00000;202;02
02461;Marest-Dampcourt;00000;389;02
02462;Mareuil-en-Dôle;00000;233;02
02463;Marfontaine;00000;91;02
02464;Margival;00000;367;02
02465;Marigny-en-Orxois;00000;520;02
02466;Marizy-Sainte-Geneviève;00000;133;02
02467;Marizy-Saint-Mard;00000;52;02
02468;Marle;00000;2264;02
02469;Marly-Gomont;00000;498;02
02470;Martigny;00000;447;02
02471;Martigny-Courpierre;00000;137;02
02472;Mauregny-en-Haye;00000;416;02
02473;Mayot;00000;216;02
02474;Mennessis;00000;396;02
02476;Mennevret;00000;683;02
02477;Mercin-et-Vaux;00000;985;02
02478;Merlieux-et-Fouquerolles;00000;269;02
02480;Mesbrecourt-Richecourt;00000;315;02
02481;Mesnil-Saint-Laurent;00000;489;02
02482;Meurival;00000;55;02
02483;Mézières-sur-Oise;00000;523;02
02484;Mézy-Moulins;00000;530;02
02485;Missy-aux-Bois;00000;98;02
02486;Missy-lès-Pierrepont;00000;108;02
02487;Missy-sur-Aisne;00000;636;02
02488;Molain;00000;158;02
02489;Molinchart;00000;349;02
02490;Monampteuil;00000;129;02
02491;Monceau-le-Neuf-et-Faucouzy;00000;333;02
02492;Monceau-lès-Leups;00000;462;02
02493;Monceau-le-Waast;00000;230;02
02494;Monceau-sur-Oise;00000;129;02
02495;Mondrepuis;00000;1061;02
02496;Monnes;00000;101;02
02497;Mons-en-Laonnois;00000;1183;02
02498;Montaigu;00000;776;02
02499;Montbavin;00000;45;02
02500;Montbrehain;00000;829;02
02501;Montchâlons;00000;95;02
02502;Montcornet;00000;1333;02
02503;Mont-d'Origny;00000;833;02
02504;Montescourt-Lizerolles;00000;1644;02
02505;Montfaucon;00000;211;02
02506;Montgobert;00000;201;02
02507;Montgru-Saint-Hilaire;00000;32;02
02508;Monthenault;00000;157;02
02509;Monthiers;00000;156;02
02510;Monthurel;00000;153;02
02511;Montigny-en-Arrouaise;00000;299;02
02512;Montigny-l'Allier;00000;275;02
02513;Montigny-le-Franc;00000;140;02
02514;Montigny-Lengrain;00000;719;02
02515;Montigny-lès-Condé;00000;61;02
02516;Montigny-sous-Marle;00000;68;02
02517;Montigny-sur-Crécy;00000;304;02
02518;Montlevon;00000;306;02
02519;Montloué;00000;190;02
02520;Mont-Notre-Dame;00000;748;02
02521;Montreuil-aux-Lions;00000;1378;02
02522;Mont-Saint-Jean;00000;76;02
02523;Mont-Saint-Martin;00000;73;02
02524;Mont-Saint-Père;00000;709;02
02525;Morcourt;00000;590;02
02526;Morgny-en-Thiérache;00000;102;02
02527;Morsain;00000;467;02
02528;Mortefontaine;00000;233;02
02529;Mortiers;00000;179;02
02530;Moulins;00000;79;02
02531;Moussy-Verneuil;00000;119;02
02532;MoÃ¿-de-l'Aisne;00000;1004;02
02533;Muret-et-Crouttes;00000;119;02
02534;Muscourt;00000;49;02
02535;Nampcelles-la-Cour;00000;118;02
02536;Nampteuil-sous-Muret;00000;104;02
02537;Nanteuil-la-Fosse;02880;203;02
02538;Nanteuil-Notre-Dame;00000;70;02
02539;Nauroy;00000;710;02
02540;Nesles-la-Montagne;00000;1263;02
02541;Neufchâtel-sur-Aisne;00000;427;02
02542;Neuflieux;00000;84;02
02543;Neuilly-Saint-Front;00000;2100;02
02544;Neuve-Maison;00000;630;02
02545;La Neuville-Bosmont;00000;189;02
02546;La Neuville-en-Beine;00000;197;02
02547;La Neuville-Housset;00000;67;02
02548;La Neuville-lès-Dorengt;00000;384;02
02549;Neuville-Saint-Amand;00000;871;02
02550;Neuville-sur-Ailette;00000;118;02
02551;Neuville-sur-Margival;00000;115;02
02552;Neuvillette;00000;196;02
02553;Nizy-le-Comte;00000;248;02
02554;Nogentel;00000;1093;02
02555;Nogent-l'Artaud;00000;2154;02
02556;Noircourt;00000;82;02
02557;Noroy-sur-Ourcq;00000;127;02
02558;Le Nouvion-en-Thiérache;00000;2585;02
02559;Nouvion-et-Catillon;00000;466;02
02560;Nouvion-le-Comte;00000;250;02
02561;Nouvion-le-Vineux;00000;157;02
02562;Nouvron-Vingré;00000;214;02
02563;Noyales;00000;167;02
02564;Noyant-et-Aconin;00000;500;02
02565;Œuilly;00000;294;02
02566;Ognes;00000;1127;02
02567;Ohis;00000;287;02
02568;Oigny-en-Valois;00000;166;02
02569;Oisy;00000;474;02
02570;Ollezy;00000;177;02
02571;Omissy;00000;792;02
02572;Orainville;00000;511;02
02573;Orgeval;00000;61;02
02574;Origny-en-Thiérache;00000;1460;02
02575;Origny-Sainte-Benoite;00000;1684;02
02576;Osly-Courtil;00000;338;02
02577;Ostel;00000;91;02
02578;Oulches-la-Vallée-Foulon;00000;87;02
02579;Oulchy-la-Ville;00000;134;02
02580;Oulchy-le-Château;00000;826;02
02581;Paars;00000;324;02
02582;Paissy;00000;78;02
02583;Pancy-Courtecon;00000;56;02
02584;Papleux;00000;127;02
02585;Parcy-et-Tigny;00000;266;02
02586;Parfondeval;00000;145;02
02587;Parfondru;00000;362;02
02588;Pargnan;00000;70;02
02589;Pargny-Filain;00000;261;02
02590;Pargny-la-Dhuys;00000;173;02
02591;Pargny-les-Bois;00000;136;02
02592;Parpeville;00000;196;02
02593;Pasly;00000;1085;02
02594;Passy-en-Valois;00000;138;02
02595;Passy-sur-Marne;00000;133;02
02596;Pavant;00000;778;02
02598;Pernant;00000;687;02
02599;Pierremande;00000;258;02
02600;Pierrepont;00000;352;02
02601;Pignicourt;00000;199;02
02602;Pinon;00000;1725;02
02604;Pithon;00000;85;02
02605;Pleine-Selve;00000;197;02
02606;Le Plessier-Huleu;00000;73;02
02607;Ploisy;00000;81;02
02608;Plomion;00000;475;02
02609;Ployart-et-Vaurseine;00000;20;02
02610;Pommiers;00000;747;02
02612;Pont-Arcy;00000;128;02
02613;Pontavert;00000;616;02
02614;Pontru;00000;272;02
02615;Pontruet;00000;365;02
02616;Pont-Saint-Mard;00000;214;02
02617;Pouilly-sur-Serre;00000;512;02
02618;Prémont;00000;706;02
02619;Prémontré;00000;658;02
02620;Presles-et-Boves;00000;356;02
02621;Presles-et-Thierny;00000;394;02
02622;Priez;00000;54;02
02623;Prisces;00000;100;02
02624;Proisy;00000;341;02
02625;Proix;00000;144;02
02626;Prouvais;00000;341;02
02627;Proviseux-et-Plesnoy;00000;126;02
02628;Puiseux-en-Retz;00000;223;02
02629;Puisieux-et-Clanlieu;00000;323;02
02631;Quierzy;00000;416;02
02632;Quincy-Basse;00000;58;02
02633;Quincy-sous-le-Mont;00000;60;02
02634;Raillimont;00000;86;02
02635;Ramicourt;00000;151;02
02636;Regny;00000;204;02
02637;Remaucourt;00000;303;02
02638;Remies;00000;238;02
02639;Remigny;00000;353;02
02640;Renansart;00000;161;02
02641;Renneval;00000;115;02
02642;Résigny;00000;176;02
02643;Ressons-le-Long;00000;777;02
02644;Retheuil;00000;359;02
02645;Reuilly-Sauvigny;00000;201;02
02647;Ribeauville;00000;60;02
02648;Ribemont;00000;1975;02
02649;Rocourt-Saint-Martin;00000;311;02
02650;Rocquigny;00000;363;02
02651;Rogécourt;00000;107;02
02652;Rogny;00000;105;02
02653;Romeny-sur-Marne;00000;513;02
02654;Romery;00000;83;02
02655;Ronchères;00000;135;02
02656;Roucy;00000;404;02
02657;Rougeries;00000;254;02
02658;Roupy;00000;244;02
02659;Rouvroy;00000;517;02
02660;Rouvroy-sur-Serre;00000;40;02
02661;Royaucourt-et-Chailvet;00000;257;02
02662;Rozet-Saint-Albin;00000;331;02
02663;Rozières-sur-Crise;00000;226;02
02664;Rozoy-Bellevalle;00000;126;02
02665;Grand-Rozoy;00000;305;02
02666;Rozoy-sur-Serre;00000;1019;02
02667;Saconin-et-Breuil;00000;209;02
02668;Sains-Richaumont;00000;1078;02
02670;Saint-Algis;00000;151;02
02671;Saint-Aubin;00000;292;02
02672;Saint-Bandry;00000;265;02
02673;Saint-Christophe-Ã -Berry;00000;451;02
02674;Saint-Clément;00000;48;02
02675;Sainte-Croix;00000;134;02
02676;Saint-Erme-Outre-et-Ramecourt;00000;1756;02
02677;Saint-Eugène;00000;243;02
02678;Sainte-Geneviève;00000;68;02
02679;Saint-Gengoulph;00000;154;02
02680;Saint-Gobain;02410;2331;02
02681;Saint-Gobert;00000;284;02
02682;Saint-Mard;00000;117;02
02683;Saint-Martin-Rivière;00000;113;02
02684;Saint-Michel;00000;3371;02
02685;Saint-Nicolas-aux-Bois;00000;121;02
02686;Saint-Paul-aux-Bois;00000;377;02
02687;Saint-Pierre-Aigle;00000;342;02
02688;Saint-Pierre-lès-Franqueville;00000;52;02
02689;Saint-Pierremont;00000;42;02
02690;Sainte-Preuve;00000;81;02
02691;Saint-Quentin;02100;54851;02
02693;Saint-Rémy-Blanzy;00000;224;02
02694;Saint-Simon;00000;651;02
02695;Saint-Thibaut;00000;81;02
02696;Saint-Thomas;00000;79;02
02697;Samoussy;00000;389;02
02698;Sancy-les-Cheminots;00000;103;02
02699;Saponay;00000;283;02
02701;Saulchery;00000;716;02
02702;Savy;00000;624;02
02703;Seboncourt;00000;1096;02
02704;Selens;00000;251;02
02705;La Selve;00000;216;02
02706;Septmonts;00000;577;02
02707;Septvaux;00000;181;02
02708;Sequehart;00000;223;02
02709;Serain;00000;415;02
02710;Seraucourt-le-Grand;00000;760;02
02711;Serches;00000;300;02
02712;Sergy;00000;145;02
02713;Seringes-et-Nesles;00000;274;02
02714;Sermoise;00000;360;02
02715;Serval;00000;48;02
02716;Servais;00000;295;02
02717;Séry-lès-Mézières;00000;603;02
02718;Silly-la-Poterie;00000;124;02
02719;Sinceny;00000;2069;02
02720;Sissonne;00000;2108;02
02721;Sissy;00000;478;02
02722;Soissons;02200;29363;02
02723;Soize;00000;99;02
02724;Sommelans;00000;62;02
02725;Sommeron;00000;145;02
02726;Sommette-Eaucourt;00000;184;02
02727;Sons-et-Ronchères;00000;224;02
02728;Sorbais;00000;268;02
02729;Soucy;00000;82;02
02730;Soupir;00000;273;02
02731;Le Sourd;00000;173;02
02732;Surfontaine;00000;104;02
02734;Taillefontaine;00000;280;02
02735;Tannières;00000;17;02
02736;Tartiers;00000;172;02
02737;Tavaux-et-Pontséricourt;00000;564;02
02738;Tergnier;02700;13788;02
02739;Terny-Sorny;00000;342;02
02740;Thenailles;00000;227;02
02741;Thenelles;00000;544;02
02742;Thiernu;00000;114;02
02743;Le Thuel;00000;159;02
02744;Torcy-en-Valois;00000;74;02
02745;Toulis-et-Attencourt;00000;122;02
02746;Travecy;00000;666;02
02747;Trefcon;00000;83;02
02748;Trélou-sur-Marne;00000;963;02
02749;TroÃ«snes;00000;226;02
02750;Trosly-Loire;00000;591;02
02751;Trucy;00000;146;02
02752;Tugny-et-Pont;00000;286;02
02753;Tupigny;00000;332;02
02754;Ugny-le-Gay;00000;188;02
02755;Urcel;02000;599;02
02756;Urvillers;00000;696;02
02757;Vadencourt;00000;537;02
02758;Vailly-sur-Aisne;02370;2049;02
02759;La Vallée-au-Blé;00000;373;02
02760;La Vallée-Mulâtre;00000;145;02
02761;Variscourt;00000;215;02
02762;Vassens;00000;144;02
02763;Vasseny;00000;223;02
02764;Vassogne;00000;91;02
02765;Vaucelles-et-Beffecourt;00000;256;02
02766;Vaudesson;00000;241;02
02767;Vauxrezis;00000;325;02
02768;Vauxaillon;00000;548;02
02769;Vaux-Andigny;00000;912;02
02770;Vauxbuin;00000;808;02
02772;Vaux-en-Vermandois;00000;161;02
02773;Vauxtin;00000;39;02
02774;Vendelles;00000;119;02
02775;Vendeuil;00000;953;02
02776;Vendhuile;00000;570;02
02777;Vendières;00000;149;02
02778;Vendresse-Beaulne;00000;98;02
02779;Vénérolles;00000;222;02
02780;Venizel;00000;1395;02
02781;Verdilly;00000;469;02
02782;Le Verguier;00000;222;02
02783;Grand-Verly;00000;138;02
02784;Petit-Verly;00000;138;02
02785;Vermand;00000;1130;02
02786;Verneuil-sous-Coucy;00000;129;02
02787;Verneuil-sur-Serre;00000;260;02
02788;Versigny;00000;467;02
02789;Vervins;00000;2683;02
02790;Vesles-et-Caumont;00000;241;02
02791;Veslud;00000;265;02
02792;Veuilly-la-Poterie;00000;164;02
02793;Vézaponin;00000;120;02
02794;Vézilly;00000;192;02
02795;Vic-sur-Aisne;02290;1636;02
02796;Vichel-Nanteuil;00000;83;02
02797;Viel-Arcy;00000;173;02
02798;Viels-Maisons;00000;1240;02
02799;Vierzy;00000;416;02
02800;Viffort;00000;318;02
02801;Vigneux-Hocquet;00000;275;02
02802;La Ville-aux-Bois-lès-Dizy;00000;209;02
02803;La Ville-aux-Bois-lès-Pontavert;00000;151;02
02804;Villemontoire;00000;189;02
02805;Villeneuve-Saint-Germain;00000;2593;02
02806;Villeneuve-sur-Fère;00000;299;02
02807;Villequier-Aumont;00000;680;02
02808;Villeret;00000;294;02
02809;Villers-Agron-Aiguizy;00000;72;02
02810;Villers-Cotterêts;02600;10841;02
02812;Villers-Hélon;00000;213;02
02813;Villers-le-Sec;00000;260;02
02814;Villers-lès-Guise;00000;162;02
02815;Villers-Saint-Christophe;00000;447;02
02816;Villers-sur-Fère;00000;537;02
02817;Ville-Savoye;00000;83;02
02818;Villiers-Saint-Denis;00000;1177;02
02819;Vincy-Reuil-et-Magny;00000;117;02
02820;Viry-Noureuil;00000;1731;02
02821;Vivaise;00000;701;02
02822;Vivières;00000;403;02
02823;Voharies;00000;74;02
02824;Vorges;00000;383;02
02826;Voulpaix;00000;363;02
02827;Voyenne;00000;317;02
02828;Vregny;00000;94;02
02829;Vuillery;00000;43;02
02830;Wassigny;00000;971;02
02831;Watigny;00000;385;02
02832;Wiège-Faty;00000;194;02
02833;Wimy;00000;515;02
02834;Wissignicourt;00000;175;02
03001;Abrest;00000;2964;03
03002;Agonges;00000;321;03
03003;Ainay-le-Château;00000;1014;03
03004;Andelaroche;00000;260;03
03005;Archignat;00000;341;03
03006;Arfeuilles;00000;650;03
03007;Arpheuilles-Saint-Priest;00000;364;03
03008;Arronnes;00000;386;03
03009;Aubigny;00000;171;03
03010;Audes;00000;437;03
03011;AurouÃ«r;00000;430;03
03012;Autry-Issards;00000;328;03
03013;Avermes;00000;4049;03
03014;Avrilly;00000;139;03
03015;Bagneux;00000;339;03
03016;Barberier;00000;145;03
03017;Barrais-Bussolles;00000;195;03
03018;Bayet;00000;699;03
03019;Beaulon;00000;1664;03
03020;Beaune-d'Allier;00000;301;03
03021;Bègues;00000;226;03
03022;Bellenaves;00000;1014;03
03023;Bellerive-sur-Allier;00000;8972;03
03024;Bert;00000;243;03
03025;Bessay-sur-Allier;00000;1359;03
03026;Besson;00000;779;03
03027;Bézenet;00000;952;03
03028;Billezois;00000;371;03
03029;Billy;00000;795;03
03030;Biozat;00000;871;03
03031;Bizeneuille;00000;300;03
03032;Blomard;00000;246;03
03033;Bost;00000;185;03
03034;Boucé;00000;508;03
03035;Le Bouchaud;00000;216;03
03036;Bourbon-l'Archambault;00000;2644;03
03037;Braize;00000;261;03
03038;Bransat;00000;529;03
03039;Bresnay;00000;391;03
03040;Bressolles;00000;1164;03
03041;Le Brethon;00000;331;03
03042;Le Breuil;00000;547;03
03043;Broût-Vernet;00000;1264;03
03044;Brugheas;00000;1552;03
03045;Busset;00000;867;03
03046;Buxières-les-Mines;00000;1049;03
03047;La Celle;00000;416;03
03048;Cérilly;00000;1329;03
03049;Cesset;00000;438;03
03050;La Chabanne;00000;189;03
03051;Chambérat;00000;307;03
03052;Chamblet;00000;1122;03
03053;Chantelle;00000;1127;03
03054;Chapeau;00000;243;03
03055;La Chapelaude;00000;983;03
03056;La Chapelle;00000;389;03
03057;La Chapelle-aux-Chasses;00000;207;03
03058;Chappes;00000;244;03
03059;Chareil-Cintrat;00000;366;03
03060;Charmeil;00000;1047;03
03061;Charmes;00000;400;03
03062;Charroux;00000;368;03
03063;Chassenard;00000;1048;03
03064;Château-sur-Allier;00000;181;03
03065;Châtel-de-Neuvre;00000;553;03
03066;Châtel-Montagne;00000;329;03
03067;Châtelperron;00000;142;03
03068;Châtelus;00000;105;03
03069;Châtillon;00000;318;03
03070;Chavenon;00000;134;03
03071;Chavroches;00000;251;03
03072;Chazemais;00000;504;03
03073;Chemilly;00000;649;03
03074;Chevagnes;00000;671;03
03075;Chezelle;00000;170;03
03076;Chézy;00000;234;03
03077;Chirat-l'Eglise;00000;131;03
03078;Chouvigny;00000;239;03
03079;Cindré;00000;311;03
03080;Cognat-Lyonne;00000;702;03
03081;Colombier;00000;339;03
03082;Commentry;00000;6321;03
03083;Contigny;00000;593;03
03084;Cosne-d'Allier;00000;2065;03
03085;Coulandon;00000;701;03
03086;Coulanges;00000;329;03
03087;Couleuvre;00000;604;03
03088;Courçais;00000;322;03
03089;Coutansouze;00000;153;03
03090;Couzon;00000;313;03
03091;Créchy;00000;447;03
03092;Cressanges;00000;641;03
03093;Creuzier-le-Neuf;00000;1212;03
03094;Creuzier-le-Vieux;00000;3399;03
03095;Cusset;03300;12955;03
03096;Deneuille-lès-Chantelle;00000;87;03
03097;Deneuille-les-Mines;00000;369;03
03098;Désertines;00000;4546;03
03099;Deux-Chaises;00000;402;03
03100;Diou;00000;1416;03
03101;Domérat;00000;8895;03
03102;Dompierre-sur-Besbre;00000;3091;03
03103;Le Donjon;00000;1090;03
03104;Doyet;00000;1201;03
03105;Droiturier;00000;364;03
03106;Durdat-Larequille;00000;1421;03
03107;Ebreuil;00000;1297;03
03108;Echassières;00000;382;03
03109;Escurolles;00000;813;03
03110;Espinasse-Vozelle;00000;994;03
03111;Estivareilles;00000;1136;03
03112;Etroussat;00000;677;03
03113;Ferrières-sur-Sichon;00000;552;03
03114;La Ferté-Hauterive;00000;286;03
03115;Fleuriel;00000;348;03
03116;Fourilles;00000;196;03
03117;Franchesse;00000;487;03
03118;Gannat;00000;6027;03
03119;Gannay-sur-Loire;00000;417;03
03120;Garnat-sur-Engièvre;00000;722;03
03121;Gennetines;00000;664;03
03122;Gipcy;00000;242;03
03124;Gouise;00000;222;03
03125;La Guillermie;00000;126;03
03126;Hauterive;00000;1180;03
03127;Hérisson;00000;630;03
03128;Huriel;00000;2702;03
03129;Hyds;00000;325;03
03130;Isle-et-Bardais;00000;285;03
03131;Isserpent;00000;563;03
03132;Jaligny-sur-Besbre;00000;574;03
03133;Jenzat;00000;529;03
03134;Laféline;00000;196;03
03135;Lalizolle;00000;416;03
03136;Lamaids;00000;240;03
03137;Langy;00000;277;03
03138;Lapalisse;00000;3217;03
03139;Laprugne;00000;324;03
03140;Lavault-Sainte-Anne;00000;1187;03
03141;Lavoine;00000;151;03
03142;Lenax;00000;247;03
03143;Lételon;00000;95;03
03144;Liernolles;00000;219;03
03145;Lignerolles;00000;749;03
03146;Limoise;00000;189;03
03147;Loddes;00000;169;03
03148;Loriges;00000;355;03
03149;Louchy-Montfand;00000;457;03
03150;Louroux-Bourbonnais;00000;210;03
03151;Louroux-de-Beaune;00000;162;03
03152;Louroux-de-Bouble;00000;238;03
03154;Luneau;00000;280;03
03155;Lurcy-Lévis;00000;1923;03
03156;Lusigny;00000;1742;03
03157;Magnet;00000;1043;03
03158;Haut-Bocage;00000;890;03
03159;Malicorne;00000;795;03
03160;Marcenat;00000;414;03
03161;Marcillat-en-Combraille;00000;929;03
03162;Marigny;00000;208;03
03163;Mariol;00000;773;03
03164;Le Mayet-d'Ecole;00000;275;03
03165;Le Mayet-de-Montagne;00000;1470;03
03166;Mazerier;00000;311;03
03167;Mazirat;00000;290;03
03168;Meaulne-Vitray;00000;921;03
03169;Meillard;00000;337;03
03170;Meillers;00000;135;03
03171;Mercy;00000;255;03
03172;Mesples;00000;124;03
03173;Molinet;00000;1175;03
03174;Molles;00000;939;03
03175;Monestier;00000;290;03
03176;Monétay-sur-Allier;00000;551;03
03177;Monétay-sur-Loire;00000;256;03
03178;MontaiguÃ«t-en-Forez;00000;304;03
03179;Montaigu-le-Blin;00000;307;03
03180;Montbeugny;00000;673;03
03181;Montcombroux-les-Mines;00000;299;03
03182;Monteignet-sur-l'Andelot;00000;264;03
03183;Le Montet;00000;473;03
03184;Montilly;00000;513;03
03185;Montluçon;00000;35431;03
03186;Montmarault;00000;1545;03
03187;Montoldre;00000;639;03
03188;Montord;00000;220;03
03189;Montvicq;00000;739;03
03190;Moulins;03000;19788;03
03191;Murat;00000;288;03
03192;Nades;00000;153;03
03193;Nassigny;00000;191;03
03194;Naves;00000;127;03
03195;Néris-les-Bains;00000;2664;03
03196;Neuilly-en-Donjon;00000;224;03
03197;Neuilly-le-Réal;00000;1485;03
03198;Neure;00000;187;03
03200;Neuvy;00000;1776;03
03201;Nizerolles;00000;317;03
03202;Noyant-d'Allier;00000;618;03
03203;Paray-le-Frésil;00000;396;03
03204;Paray-sous-Briailles;00000;641;03
03205;Périgny;00000;451;03
03206;La Petite-Marche;00000;174;03
03207;Pierrefitte-sur-Loire;00000;525;03
03208;Le Pin;00000;432;03
03209;PoÃ«zat;00000;154;03
03210;Pouzy-Mésangy;00000;409;03
03211;Prémilhat;00000;2556;03
03212;Quinssaines;00000;1537;03
03213;Reugny;00000;256;03
03214;Rocles;00000;385;03
03215;Rongères;00000;558;03
03216;Ronnet;00000;175;03
03217;Saint-Angel;00000;796;03
03218;Saint-Aubin-le-Monial;00000;280;03
03219;Saint-Bonnet-de-Four;00000;220;03
03220;Saint-Bonnet-de-Rochefort;00000;725;03
03221;Saint-Bonnet-Tronçais;00000;738;03
03222;Saint-Caprais;00000;95;03
03223;Saint-Christophe;00000;455;03
03224;Saint-Clément;00000;295;03
03225;Saint-Désiré;00000;454;03
03226;Saint-Didier-en-Donjon;00000;255;03
03227;Saint-Didier-la-Forêt;00000;381;03
