id_vente;Date mutation;Valeur fonciere;Nature mutation;id_bien
767;2020-01-08;845575;Vente;767
768;2020-01-08;599100;Vente;768
769;2020-01-08;327500;Vente;769
770;2020-01-08;1140000;Vente;770
771;2020-01-08;545000;Vente;771
772;2020-01-08;383000;Vente;772
773;2020-01-08;267000;Vente;773
774;2020-01-08;478000;Vente;774
775;2020-01-08;585000;Vente;775
776;2020-01-08;721900;Vente;776
777;2020-01-08;1091250;Vente;777
778;2020-01-08;663688;Vente;778
779;2020-01-08;317320;Vente;779
780;2020-01-08;516000;Vente;780
781;2020-01-08;900800;Vente;781
782;2020-01-08;93000;Vente;782
783;2020-01-08;269000;Vente;783
784;2020-01-08;325500;Vente;784
785;2020-01-08;50000;Vente;785
786;2020-01-08;438750;Vente;786
787;2020-01-08;91000;Vente;787
788;2020-01-08;420000;Vente;788
789;2020-01-08;188596;Vente;789
790;2020-01-08;165000;Vente;790
791;2020-01-08;128000;Vente;791
792;2020-01-08;187000;Vente;792
793;2020-01-08;132000;Vente;793
794;2020-01-08;493600;Vente;794
795;2020-01-08;470000;Vente;795
796;2020-01-08;158000;Vente;796
797;2020-01-08;139650;Vente;797
798;2020-01-08;254000;Vente;798
799;2020-01-08;292500;Vente;799
800;2020-01-08;97000;Vente;800
801;2020-01-08;257500;Vente;801
802;2020-01-08;198000;Vente;802
803;2020-01-08;201000;Vente;803
804;2020-01-08;101885;Vente;804
805;2020-01-08;275000;Vente;805
806;2020-01-08;453000;Vente;806
807;2020-01-08;113000;Vente;807
808;2020-01-08;67000;Vente;808
809;2020-01-08;53500;Vente;809
810;2020-01-08;61000;Vente;810
811;2020-01-08;150000;Vente;811
812;2020-01-08;76000;Vente;812
813;2020-01-08;93840;Vente;813
814;2020-01-08;123400;Vente;814
815;2020-01-08;109990;Vente;815
816;2020-01-08;212000;Vente;816
817;2020-01-08;146835;Vente;817
818;2020-01-08;294000;Vente;818
819;2020-01-08;82500;Vente;819
820;2020-01-08;197200;Vente;820
821;2020-01-08;247000;Vente;821
822;2020-01-08;497000;Vente;822
823;2020-01-08;414800;Vente;823
824;2020-01-08;930000;Vente;824
825;2020-01-08;100000;Vente;825
826;2020-01-08;200000;Vente;826
827;2020-01-08;190000;Vente;827
828;2020-01-08;313000;Vente;828
829;2020-01-08;216890;Vente;829
830;2020-01-08;182000;Vente;830
831;2020-01-08;208000;Vente;831
832;2020-01-08;352150;Vente;832
833;2020-01-08;372000;Vente;833
834;2020-01-08;490000;Vente;834
835;2020-01-08;627110;Vente;835
836;2020-01-08;1042127;Vente;836
837;2020-01-08;262500;Vente;837
838;2020-01-08;475260;Vente;838
839;2020-01-08;115500;Vente;839
840;2020-01-08;155000;Vente;840
841;2020-01-08;212525;Vente;841
842;2020-01-08;443300;Vente;842
843;2020-01-08;245000;Vente;843
844;2020-01-08;247000;Vente;844
845;2020-01-08;253250;Vente;845
846;2020-01-08;426250;Vente;846
847;2020-01-08;155000;Vente;847
848;2020-01-08;141000;Vente;848
849;2020-01-08;196000;Vente;849
850;2020-01-08;114000;Vente;850
851;2020-01-08;181900;Vente;851
852;2020-01-08;207000;Vente;852
853;2020-01-08;80000;Vente;853
854;2020-01-08;842000;Vente;854
855;2020-01-08;361000;Vente;855
856;2020-01-08;543000;Vente;856
857;2020-01-08;930000;Vente;857
858;2020-01-08;173000;Vente;858
859;2020-01-08;387000;Vente;859
860;2020-01-08;360976;Vente;860
861;2020-01-08;247400;Vente;861
862;2020-01-08;396450;Vente;862
863;2020-01-08;310000;Vente;863
864;2020-01-08;45480;Vente;864
865;2020-01-08;134000;Vente;865
866;2020-01-08;264800;Vente;866
867;2020-01-08;387200;Vente;867
868;2020-01-08;229000;Vente;868
869;2020-01-08;355000;Vente;869
870;2020-01-08;247000;Vente;870
871;2020-01-08;122900;Vente;871
872;2020-01-09;212000;Vente;872
873;2020-01-09;309000;Vente;873
874;2020-01-09;200750;Vente;874
875;2020-01-09;474801;Vente;875
876;2020-01-09;174000;Vente;876
877;2020-01-09;125110;Vente;877
878;2020-01-09;119175;Vente;878
879;2020-01-09;121300;Vente;879
880;2020-01-09;314600;Vente;880
881;2020-01-09;179000;Vente;881
882;2020-01-09;97800;Vente;882
883;2020-01-09;54500;Vente;883
884;2020-01-09;128850;Vente;884
885;2020-01-09;106000;Vente;885
886;2020-01-09;157500;Vente;886
887;2020-01-09;77020;Vente;887
888;2020-01-09;180000;Vente;888
889;2020-01-09;100000;Vente;889
890;2020-01-09;125000;Vente;890
891;2020-01-09;175000;Vente;891
892;2020-01-09;146400;Vente;892
893;2020-01-09;118000;Vente;893
894;2020-01-09;143000;Vente;894
895;2020-01-09;67000;Vente;895
896;2020-01-09;90500;Vente;896
897;2020-01-09;101250;Vente;897
898;2020-01-09;252750;Vente;898
899;2020-01-09;127000;Vente;899
900;2020-01-09;178000;Vente;900
901;2020-01-09;388000;Vente;901
902;2020-01-09;120000;Vente;902
903;2020-01-09;103000;Vente;903
904;2020-01-09;91000;Vente;904
905;2020-01-09;138370;Vente;905
906;2020-01-09;881000;Vente;906
907;2020-01-09;51500;Vente;907
908;2020-01-09;175400;Vente;908
909;2020-01-09;213390;Vente;909
910;2020-01-09;118000;Vente;910
911;2020-01-09;222490;Vente;911
912;2020-01-09;188000;Vente;912
913;2020-01-09;96300;Vente;913
914;2020-01-09;142950;Vente;914
915;2020-01-09;272825;Vente;915
916;2020-01-09;138100;Vente;916
917;2020-01-09;102500;Vente;917
918;2020-01-09;158500;Vente;918
919;2020-01-09;83980;Vente;919
920;2020-01-09;348000;Vente;920
921;2020-01-09;351000;Vente;921
922;2020-01-09;207600;Vente;922
923;2020-01-09;196000;Vente;923
924;2020-01-09;259600;Vente;924
925;2020-01-09;206400;Vente;925
926;2020-01-09;306200;Vente;926
927;2020-01-09;755000;Vente;927
928;2020-01-09;328000;Vente;928
929;2020-01-09;70500;Vente;929
930;2020-01-09;75000;Vente;930
931;2020-01-09;87450;Vente;931
932;2020-01-09;175200;Vente;932
933;2020-01-09;97500;Vente;933
934;2020-01-09;166900;Vente;934
935;2020-01-09;188035;Vente;935
936;2020-01-09;121000;Vente;936
937;2020-01-09;156500;Vente;937
938;2020-01-09;362000;Vente;938
939;2020-01-09;149150;Vente;939
940;2020-01-09;212700;Vente;940
941;2020-01-09;330500;Vente;941
942;2020-01-09;167000;Vente;942
943;2020-01-09;41000;Vente;943
944;2020-01-09;115125;Vente;944
945;2020-01-09;95760;Vente;945
946;2020-01-09;83640;Vente;946
947;2020-01-09;60000;Vente;947
948;2020-01-09;144300;Vente;948
949;2020-01-09;80200;Vente;949
950;2020-01-09;106000;Vente;950
951;2020-01-09;135000;Vente;951
952;2020-01-09;199688;Vente;952
953;2020-01-09;696290;Vente;953
954;2020-01-09;151597;Vente;954
955;2020-01-09;86511;Vente;955
956;2020-01-09;279050;Vente;956
957;2020-01-09;232300;Vente;957
958;2020-01-09;125120;Vente;958
959;2020-01-09;191115;Vente;959
960;2020-01-09;26000;Vente;960
961;2020-01-09;59000;Vente;961
962;2020-01-09;107000;Vente;962
963;2020-01-09;370000;Vente;963
964;2020-01-09;65500;Vente;964
965;2020-01-09;46000;Vente;965
966;2020-01-09;306500;Vente;966
967;2020-01-09;749760;Vente;967
968;2020-01-09;175000;Vente;968
969;2020-01-09;250000;Vente;969
970;2020-01-09;72000;Vente;970
971;2020-01-09;127000;Vente;971
972;2020-01-09;95000;Vente;972
973;2020-01-09;132000;Vente;973
974;2020-01-09;30500;Vente;974
975;2020-01-09;340055;Vente;975
976;2020-01-09;453250;Vente;976
977;2020-01-09;257800;Vente;977
978;2020-01-09;227600;Vente;978
979;2020-01-09;257200;Vente;979
980;2020-01-09;163000;Vente;980
981;2020-01-09;121850;Vente;981
982;2020-01-09;124650;Vente;982
983;2020-01-09;115000;Vente;983
984;2020-01-09;132400;Vente;984
985;2020-01-09;78000;Vente;985
986;2020-01-09;49000;Vente;986
987;2020-01-09;741500;Vente;987
988;2020-01-09;380000;Vente;988
989;2020-01-09;1011500;Vente;989
990;2020-01-09;261500;Vente;990
991;2020-01-09;485625;Vente;991
992;2020-01-09;648400;Vente;992
993;2020-01-09;887000;Vente;993
994;2020-01-09;920000;Vente;994
995;2020-01-09;505000;Vente;995
996;2020-01-09;252500;Vente;996
997;2020-01-09;712400;Vente;997
998;2020-01-09;370000;Vente;998
999;2020-01-09;401480;Vente;999
1000;2020-01-09;385950;Vente;1000
1001;2020-01-09;256000;Vente;1001
1002;2020-01-09;1702800;Vente;1002
1003;2020-01-09;975000;Vente;1003
1004;2020-01-09;758050;Vente;1004
1005;2020-01-09;1042470;Vente;1005
1006;2020-01-09;292300;Vente;1006
1007;2020-01-09;175800;Vente;1007
1008;2020-01-09;281430;Vente;1008
1009;2020-01-09;450700;Vente;1009
1010;2020-01-09;752400;Vente;1010
1011;2020-01-09;168500;Vente;1011
1012;2020-01-09;773550;Vente;1012
1013;2020-01-09;370500;Vente;1013
1014;2020-01-09;812000;Vente;1014
1015;2020-01-09;96000;Vente;1015
1016;2020-01-09;140400;Vente;1016
1017;2020-01-09;162800;Vente;1017
1018;2020-01-09;384521;Vente;1018
1019;2020-01-09;75000;Vente;1019
1020;2020-01-09;94000;Vente;1020
1021;2020-01-09;48374;Vente;1021
1022;2020-01-09;120000;Vente;1022
1023;2020-01-09;285000;Vente;1023
1024;2020-01-09;208900;Vente;1024
1025;2020-01-09;75000;Vente;1025
1026;2020-01-09;104000;Vente;1026
1027;2020-01-09;135000;Vente;1027
1028;2020-01-09;189500;Vente;1028
1029;2020-01-09;107000;Vente;1029
1030;2020-01-09;215000;Vente;1030
1031;2020-01-09;91000;Vente;1031
1032;2020-01-09;158906;Vente;1032
1033;2020-01-09;357500;Vente;1033
1034;2020-01-09;222000;Vente;1034
1035;2020-01-09;79000;Vente;1035
1036;2020-01-09;434000;Vente;1036
1037;2020-01-09;250000;Vente;1037
1038;2020-01-09;291000;Vente;1038
1039;2020-01-09;80000;Vente;1039
1040;2020-01-09;358800;Vente;1040
1041;2020-01-09;240000;Vente;1041
1042;2020-01-09;290000;Vente;1042
1043;2020-01-09;83600;Vente;1043
1044;2020-01-09;136950;Vente;1044
1045;2020-01-09;200000;Vente;1045
1046;2020-01-09;160000;Vente;1046
1047;2020-01-09;81320;Vente;1047
1048;2020-01-09;81000;Vente;1048
1049;2020-01-09;490530;Vente;1049
1050;2020-01-09;364100;Vente;1050
1051;2020-01-09;138000;Vente;1051
1052;2020-01-09;116000;Vente;1052
1053;2020-01-09;136000;Vente;1053
1054;2020-01-09;149000;Vente;1054
1055;2020-01-09;127000;Vente;1055
1056;2020-01-09;181000;Vente;1056
1057;2020-01-09;50400;Vente;1057
1058;2020-01-09;122000;Vente;1058
1059;2020-01-09;165000;Vente;1059
1060;2020-01-09;126000;Vente;1060
1061;2020-01-09;130220;Vente;1061
1062;2020-01-09;90000;Vente;1062
1063;2020-01-09;182000;Vente;1063
1064;2020-01-09;160000;Vente;1064
1065;2020-01-09;890000;Vente;1065
1066;2020-01-09;441000;Vente;1066
1067;2020-01-09;498000;Vente;1067
1068;2020-01-09;210000;Vente;1068
1069;2020-01-09;360600;Vente;1069
1070;2020-01-09;625722;Vente;1070
1071;2020-01-09;156300;Vente;1071
1072;2020-01-09;348900;Vente;1072
1073;2020-01-09;295050;Vente;1073
1074;2020-01-09;272215;Vente;1074
1075;2020-01-09;255000;Vente;1075
1076;2020-01-09;280000;Vente;1076
1077;2020-01-09;142000;Vente;1077
1078;2020-01-09;206000;Vente;1078
1079;2020-01-09;270000;Vente;1079
1080;2020-01-09;212000;Vente;1080
1081;2020-01-09;319000;Vente;1081
1082;2020-01-09;604580;Vente;1082
1083;2020-01-09;362637;Vente;1083
1084;2020-01-09;271000;Vente;1084
1085;2020-01-09;1072500;Vente;1085
1086;2020-01-09;583500;Vente;1086
1087;2020-01-09;653700;Vente;1087
1088;2020-01-09;261200;Vente;1088
1089;2020-01-09;694000;Vente;1089
1090;2020-01-09;589000;Vente;1090
1091;2020-01-09;164500;Vente;1091
1092;2020-01-09;263540;Vente;1092
1093;2020-01-09;90000;Vente;1093
1094;2020-01-09;147000;Vente;1094
1095;2020-01-09;190000;Vente;1095
1096;2020-01-09;205000;Vente;1096
1097;2020-01-09;298000;Vente;1097
1098;2020-01-09;408000;Vente;1098
1099;2020-01-09;137000;Vente;1099
1100;2020-01-09;175000;Vente;1100
1101;2020-01-09;127000;Vente;1101
1102;2020-01-09;580000;Vente;1102
1103;2020-01-09;113000;Vente;1103
1104;2020-01-09;124000;Vente;1104
1105;2020-01-09;222500;Vente;1105
1106;2020-01-09;243750;Vente;1106
1107;2020-01-09;76000;Vente;1107
1108;2020-01-09;298760;Vente;1108
1109;2020-01-09;224000;Vente;1109
1110;2020-01-09;300000;Vente;1110
1111;2020-01-09;140600;Vente;1111
1112;2020-01-09;163000;Vente;1112
1113;2020-01-09;297000;Vente;1113
1114;2020-01-09;209000;Vente;1114
1115;2020-01-09;317000;Vente;1115
1116;2020-01-09;286350;Vente;1116
1117;2020-01-09;210000;Vente;1117
1118;2020-01-09;150000;Vente;1118
1119;2020-01-09;185000;Vente;1119
1120;2020-01-09;193000;Vente;1120
1121;2020-01-09;208000;Vente;1121
1122;2020-01-09;40000;Vente;1122
1123;2020-01-10;203400;Vente;1123
1124;2020-01-10;68100;Vente;1124
1125;2020-01-10;290000;Vente;1125
1126;2020-01-10;38550;Vente;1126
1127;2020-01-10;169600;Vente;1127
1128;2020-01-10;86000;Vente;1128
1129;2020-01-10;245000;Vente;1129
1130;2020-01-10;780000;Vente;1130
1131;2020-01-10;185000;Vente;1131
1132;2020-01-10;537700;Vente;1132
1133;2020-01-10;421420;Vente;1133
1134;2020-01-10;262089;Vente;1134
1135;2020-01-10;228500;Vente;1135
1136;2020-01-10;414000;Vente;1136
1137;2020-01-10;158525;Vente;1137
1138;2020-01-10;171600;Vente;1138
1139;2020-01-10;172020;Vente;1139
1140;2020-01-10;257161;Vente;1140
1141;2020-01-10;175500;Vente;1141
1142;2020-01-10;117000;Vente;1142
1143;2020-01-10;97000;Vente;1143
1144;2020-01-10;116000;Vente;1144
1145;2020-01-10;485000;Vente;1145
1146;2020-01-10;40000;Vente;1146
1147;2020-01-10;100500;Vente;1147
1148;2020-01-10;125000;Vente;1148
1149;2020-01-10;134000;Vente;1149
1150;2020-01-10;56500;Vente;1150
1151;2020-01-10;66000;Vente;1151
1152;2020-01-10;68000;Vente;1152
1153;2020-01-10;113500;Vente;1153
1154;2020-01-10;80000;Vente;1154
1155;2020-01-10;365000;Vente;1155
1156;2020-01-10;432000;Vente;1156
1157;2020-01-10;91000;Vente;1157
1158;2020-01-10;147000;Vente;1158
1159;2020-01-10;114500;Vente;1159
1160;2020-01-10;78000;Vente;1160
1161;2020-01-10;53000;Vente;1161
1162;2020-01-10;201400;Vente;1162
1163;2020-01-10;124600;Vente;1163
1164;2020-01-10;94000;Vente;1164
1165;2020-01-10;247700;Vente;1165
1166;2020-01-10;121000;Vente;1166
1167;2020-01-10;157000;Vente;1167
1168;2020-01-10;285000;Vente;1168
1169;2020-01-10;129000;Vente;1169
1170;2020-01-10;149000;Vente;1170
1171;2020-01-10;33000;Vente;1171
1172;2020-01-10;105000;Vente;1172
1173;2020-01-10;192000;Vente;1173
1174;2020-01-10;138000;Vente;1174
1175;2020-01-10;79000;Vente;1175
1176;2020-01-10;234000;Vente;1176
1177;2020-01-10;118000;Vente;1177
1178;2020-01-10;116200;Vente;1178
1179;2020-01-10;111000;Vente;1179
1180;2020-01-10;74990;Vente;1180
1181;2020-01-10;307155;Vente;1181
1182;2020-01-10;185550;Vente;1182
1183;2020-01-10;63500;Vente;1183
1184;2020-01-10;141900;Vente;1184
1185;2020-01-10;260850;Vente;1185
1186;2020-01-10;139750;Vente;1186
1187;2020-01-10;38000;Vente;1187
1188;2020-01-10;75600;Vente;1188
1189;2020-01-10;85000;Vente;1189
1190;2020-01-10;71155;Vente;1190
1191;2020-01-10;102500;Vente;1191
1192;2020-01-10;156000;Vente;1192
1193;2020-01-10;238350;Vente;1193
1194;2020-01-10;212400;Vente;1194
1195;2020-01-10;318850;Vente;1195
1196;2020-01-10;326050;Vente;1196
1197;2020-01-10;254500;Vente;1197
1198;2020-01-10;60089;Vente;1198
1199;2020-01-10;53000;Vente;1199
1200;2020-01-10;237500;Vente;1200
1201;2020-01-10;113000;Vente;1201
1202;2020-01-10;243000;Vente;1202
1203;2020-01-10;165300;Vente;1203
1204;2020-01-10;109720;Vente;1204
1205;2020-01-10;118200;Vente;1205
1206;2020-01-10;86500;Vente;1206
1207;2020-01-10;85370;Vente;1207
1208;2020-01-10;98000;Vente;1208
1209;2020-01-10;77000;Vente;1209
1210;2020-01-10;85650;Vente;1210
1211;2020-01-10;86650;Vente;1211
1212;2020-01-10;83000;Vente;1212
1213;2020-01-10;75800;Vente;1213
1214;2020-01-10;9000;Vente;1214
1215;2020-01-10;295245;Vente;1215
1216;2020-01-10;130000;Vente;1216
1217;2020-01-10;121800;Vente;1217
1218;2020-01-10;164000;Vente;1218
1219;2020-01-10;141000;Vente;1219
1220;2020-01-10;503700;Vente;1220
1221;2020-01-10;169600;Vente;1221
1222;2020-01-10;142500;Vente;1222
1223;2020-01-10;204000;Vente;1223
1224;2020-01-10;139000;Vente;1224
1225;2020-01-10;213000;Vente;1225
1226;2020-01-10;71100;Vente;1226
1227;2020-01-10;125000;Vente;1227
1228;2020-01-10;160490;Vente;1228
1229;2020-01-10;114600;Vente;1229
1230;2020-01-10;72480;Vente;1230
1231;2020-01-10;98000;Vente;1231
1232;2020-01-10;270000;Vente;1232
1233;2020-01-10;106400;Vente;1233
1234;2020-01-10;30000;Vente;1234
1235;2020-01-10;101000;Vente;1235
1236;2020-01-10;230000;Vente;1236
1237;2020-01-10;133465;Vente;1237
1238;2020-01-10;190000;Vente;1238
1239;2020-01-10;155500;Vente;1239
1240;2020-01-10;78000;Vente;1240
1241;2020-01-10;34000;Vente;1241
1242;2020-01-10;127000;Vente;1242
1243;2020-01-10;141150;Vente;1243
1244;2020-01-10;65550;Vente;1244
1245;2020-01-10;208000;Vente;1245
1246;2020-01-10;119800;Vente;1246
1247;2020-01-10;228000;Vente;1247
1248;2020-01-10;145100;Vente;1248
1249;2020-01-10;232500;Vente;1249
1250;2020-01-10;95000;Vente;1250
1251;2020-01-10;80000;Vente;1251
1252;2020-01-10;147800;Vente;1252
1253;2020-01-10;210000;Vente;1253
1254;2020-01-10;75800;Vente;1254
1255;2020-01-10;52000;Vente;1255
1256;2020-01-10;72000;Vente;1256
1257;2020-01-10;63000;Vente;1257
1258;2020-01-10;39000;Vente;1258
1259;2020-01-10;232400;Vente;1259
1260;2020-01-10;111000;Vente;1260
1261;2020-01-10;182480;Vente;1261
1262;2020-01-10;57000;Vente;1262
1263;2020-01-10;290000;Vente;1263
1264;2020-01-10;360000;Vente;1264
1265;2020-01-10;100000;Vente;1265
1266;2020-01-10;102000;Vente;1266
1267;2020-01-10;234000;Vente;1267
1268;2020-01-10;286000;Vente;1268
1269;2020-01-10;53500;Vente;1269
1270;2020-01-10;265700;Vente;1270
1271;2020-01-10;146600;Vente;1271
1272;2020-01-10;124000;Vente;1272
1273;2020-01-10;115000;Vente;1273
1274;2020-01-10;90000;Vente;1274
1275;2020-01-10;117000;Vente;1275
1276;2020-01-10;96000;Vente;1276
1277;2020-01-10;65000;Vente;1277
1278;2020-01-10;194200;Vente;1278
1279;2020-01-10;38000;Vente;1279
1280;2020-01-10;106400;Vente;1280
1281;2020-01-10;50000;Vente;1281
1282;2020-01-10;275500;Vente;1282
1283;2020-01-10;86000;Vente;1283
1284;2020-01-10;201400;Vente;1284
1285;2020-01-10;139000;Vente;1285
1286;2020-01-10;328800;Vente;1286
1287;2020-01-10;203000;Vente;1287
1288;2020-01-10;338000;Vente;1288
1289;2020-01-10;246150;Vente;1289
1290;2020-01-10;229892;Vente;1290
1291;2020-01-10;273000;Vente;1291
1292;2020-01-10;390600;Vente;1292
1293;2020-01-10;406000;Vente;1293
1294;2020-01-10;230800;Vente;1294
1295;2020-01-10;219000;Vente;1295
1296;2020-01-10;21000;Vente;1296
1297;2020-01-10;49500;Vente;1297
1298;2020-01-10;60500;Vente;1298
1299;2020-01-10;77500;Vente;1299
1300;2020-01-10;549820;Vente;1300
1301;2020-01-10;607620;Vente;1301
1302;2020-01-10;266660;Vente;1302
1303;2020-01-10;149000;Vente;1303
1304;2020-01-10;140000;Vente;1304
1305;2020-01-10;110000;Vente;1305
1306;2020-01-10;69300;Vente;1306
1307;2020-01-10;505000;Vente;1307
1308;2020-01-10;277800;Vente;1308
1309;2020-01-10;102500;Vente;1309
1310;2020-01-10;680000;Vente;1310
1311;2020-01-10;524300;Vente;1311
1312;2020-01-10;1016000;Vente;1312
1313;2020-01-10;412700;Vente;1313
1314;2020-01-10;615000;Vente;1314
1315;2020-01-10;328500;Vente;1315
1316;2020-01-10;185000;Vente;1316
1317;2020-01-10;189000;Vente;1317
1318;2020-01-10;327000;Vente;1318
1319;2020-01-10;190000;Vente;1319
1320;2020-01-10;395000;Vente;1320
1321;2020-01-10;1320000;Vente;1321
1322;2020-01-10;1862000;Vente;1322
1323;2020-01-10;686000;Vente;1323
1324;2020-01-10;1530000;Vente;1324
1325;2020-01-10;331620;Vente;1325
1326;2020-01-10;519000;Vente;1326
1327;2020-01-10;672350;Vente;1327
1328;2020-01-10;940000;Vente;1328
1329;2020-01-10;549810;Vente;1329
1330;2020-01-10;626770;Vente;1330
1331;2020-01-10;189640;Vente;1331
1332;2020-01-10;207000;Vente;1332
1333;2020-01-10;733500;Vente;1333
1334;2020-01-10;818500;Vente;1334
1335;2020-01-10;179000;Vente;1335
1336;2020-01-10;547500;Vente;1336
1337;2020-01-10;874000;Vente;1337
1338;2020-01-10;468235;Vente;1338
1339;2020-01-10;369000;Vente;1339
1340;2020-01-10;223900;Vente;1340
1341;2020-01-10;245000;Vente;1341
1342;2020-01-10;935000;Vente;1342
1343;2020-01-10;317000;Vente;1343
1344;2020-01-10;480000;Vente;1344
1345;2020-01-10;705800;Vente;1345
1346;2020-01-10;209000;Vente;1346
1347;2020-01-10;288000;Vente;1347
1348;2020-01-10;649000;Vente;1348
1349;2020-01-10;879000;Vente;1349
1350;2020-01-10;445000;Vente;1350
1351;2020-01-10;631800;Vente;1351
1352;2020-01-10;845000;Vente;1352
1353;2020-01-10;136100;Vente;1353
1354;2020-01-10;348670;Vente;1354
1355;2020-01-10;123000;Vente;1355
1356;2020-01-10;482000;Vente;1356
1357;2020-01-10;278846;Vente;1357
1358;2020-01-10;953700;Vente;1358
1359;2020-01-10;247000;Vente;1359
1360;2020-01-10;259000;Vente;1360
1361;2020-01-10;523450;Vente;1361
1362;2020-01-10;293500;Vente;1362
1363;2020-01-10;238315;Vente;1363
1364;2020-01-10;289740;Vente;1364
1365;2020-01-10;326730;Vente;1365
1366;2020-01-10;392000;Vente;1366
1367;2020-01-10;581500;Vente;1367
1368;2020-01-10;910000;Vente;1368
1369;2020-01-10;657000;Vente;1369
1370;2020-01-10;571000;Vente;1370
1371;2020-01-10;225900;Vente;1371
1372;2020-01-10;63765;Vente;1372
1373;2020-01-10;93000;Vente;1373
1374;2020-01-10;147000;Vente;1374
1375;2020-01-10;169970;Vente;1375
1376;2020-01-10;73000;Vente;1376
1377;2020-01-10;217000;Vente;1377
1378;2020-01-10;160000;Vente;1378
1379;2020-01-10;105000;Vente;1379
1380;2020-01-10;305000;Vente;1380
1381;2020-01-10;225000;Vente;1381
1382;2020-01-10;185000;Vente;1382
1383;2020-01-10;46000;Vente;1383
1384;2020-01-10;250000;Vente;1384
1385;2020-01-10;173100;Vente;1385
1386;2020-01-10;165000;Vente;1386
1387;2020-01-10;80000;Vente;1387
1388;2020-01-10;303000;Vente;1388
1389;2020-01-10;189700;Vente;1389
1390;2020-01-10;133890;Vente;1390
1391;2020-01-10;121500;Vente;1391
1392;2020-01-10;160000;Vente;1392
1393;2020-01-10;129520;Vente;1393
1394;2020-01-10;289600;Vente;1394
1395;2020-01-10;210000;Vente;1395
1396;2020-01-10;160000;Vente;1396
